piso_id,m2_edificados,m2_útiles,n_habitaciones,n_baños,planta,precio_alquiler,precio_zona,necesita_reforma,nueva_construcción,año_construción,ascensor,exterior,aparcamiento,precio_aparcamiento,orientación,precio
2182,59.0,,2,1,3,517.0,1610,0,0,1970.0,0,1,0,,sur,95000
2183,93.0,84.0,3,1,2,1451.0,4355,0,0,1952.0,1,1,0,,desconocido,405000
2184,112.0,101.0,3,2,6,,3661,0,0,1985.0,1,1,1,0.0,norte,410000
2185,72.0,58.0,2,1,4,694.0,1903,1,0,1963.0,0,1,0,,desconocido,137000
2186,82.0,,2,1,3,1439.0,4878,0,0,1979.0,1,1,0,,este,400000
2187,119.0,,4,1,2,1689.0,4286,0,0,,1,1,0,,oeste,510000
2188,62.0,49.0,1,1,1,,5806,0,0,2006.0,1,0,0,,oeste,360000
2189,117.0,,2,2,1,1564.0,3889,0,0,,1,1,0,,desconocido,455000
2190,77.0,61.0,3,1,1,1358.0,4740,1,0,1920.0,0,1,0,,desconocido,365000
2191,90.0,80.0,2,1,1,1508.0,4778,0,0,1955.0,1,1,1,0.0,oeste,430000
2192,59.0,53.0,3,1,2,604.0,1949,1,0,1969.0,0,1,0,,este,115000
2193,256.0,,4,3,2,1265.0,5000,0,0,1970.0,1,1,1,0.0,este,1280000
2194,97.0,83.0,3,2,-1,,2701,0,0,2020.0,1,1,1,0.0,desconocido,261989
2195,72.0,,3,1,2,910.0,2750,1,0,1968.0,0,1,0,,este,198000
2196,63.0,,2,1,2,1038.0,3810,0,0,1950.0,1,0,0,,desconocido,240000
2197,91.0,,4,2,2,,2967,0,0,,1,1,0,,este,270000
2198,99.0,,2,2,-1,1770.0,5505,0,0,2006.0,1,1,1,0.0,norte,545000
2199,132.0,116.0,4,2,3,1931.0,4659,0,0,1900.0,1,1,0,,sur,615000
2200,119.0,91.0,3,2,3,,2261,0,0,,1,1,1,0.0,desconocido,269000
2201,112.0,83.0,4,2,2,1148.0,2500,0,0,,1,1,1,0.0,este,280000
2202,65.0,,3,1,2,517.0,1462,0,0,1960.0,0,1,0,,sur,95000
2203,90.0,,2,1,4,702.0,1544,1,0,,0,1,0,,este,139000
2204,340.0,,4,3,7,,5441,1,0,1967.0,1,1,1,0.0,sur,1850000
2205,87.0,,2,2,-1,1562.0,5218,0,0,2004.0,1,1,1,0.0,este,454000
2206,210.0,,3,4,2,,7614,0,0,1950.0,1,1,0,,norte,1599000
2207,113.0,,4,2,2,1299.0,3009,1,0,,1,1,0,,desconocido,340000
2208,75.0,,1,1,-1,,2333,0,0,,0,1,0,,este,175000
2209,87.0,70.0,3,1,-1,,1828,0,0,,0,1,1,0.0,desconocido,159000
2210,77.0,64.0,2,1,2,994.0,2922,0,0,,1,1,0,,sur,225000
2211,121.0,,3,2,3,1432.0,3281,0,1,,1,1,0,,desconocido,397000
2212,166.0,147.0,5,2,1,1941.0,3729,0,0,1985.0,1,1,1,0.0,sur,619000
2213,88.0,80.0,3,1,5,,2159,0,0,,1,1,0,,oeste,190000
2214,127.0,,3,2,2,1551.0,3535,0,0,1980.0,1,1,1,0.0,sur,449000
2215,296.0,,3,3,1,0.0,5912,0,0,,1,1,1,0.0,desconocido,1750000
2216,65.0,55.0,3,1,2,662.0,1985,1,0,1960.0,0,1,0,,este,129000
2217,60.0,47.0,1,1,2,780.0,2667,0,0,2006.0,1,1,1,0.0,desconocido,160000
2218,174.0,,4,2,7,1701.0,2960,1,0,1953.0,1,1,0,,este,515000
2219,197.0,167.0,4,3,3,,8629,0,0,1987.0,1,1,1,0.0,norte,1700000
2220,85.0,80.0,3,1,2,870.0,2185,1,0,,0,1,0,,desconocido,185700
2221,123.0,,3,2,7,1195.0,2423,0,0,2002.0,1,1,1,0.0,desconocido,298000
2222,133.0,,4,2,3,1735.0,3985,1,0,,1,1,0,,desconocido,530000
2223,130.0,110.0,3,2,1,1250.0,2462,1,0,1974.0,1,1,0,,este,320000
2224,130.0,90.0,3,2,1,,4538,0,0,2008.0,1,1,1,0.0,este,590000
2225,58.0,,2,1,3,686.0,2328,0,0,,0,1,0,,desconocido,135000
2226,84.0,,2,1,3,,3452,0,0,1995.0,1,1,0,,sur,290000
2227,114.0,,2,2,2,1712.0,4605,0,0,,1,1,1,0.0,oeste,520000
2228,30.0,,1,1,2,,6333,0,0,,0,0,0,,desconocido,190000
2229,95.0,80.0,3,1,1,1008.0,2418,0,0,1989.0,0,1,0,,este,229750
2230,93.0,,3,2,2,1574.0,4935,0,0,,1,1,1,0.0,desconocido,459000
2231,89.0,85.0,4,1,1,1379.0,4202,0,0,,1,1,0,,desconocido,374000
2232,75.0,,3,1,1,,2920,0,0,,0,1,0,,este,219000
2233,112.0,,3,2,4,1848.0,5170,0,0,,1,1,1,0.0,desconocido,579000
2234,90.0,85.0,3,2,5,1416.0,4333,1,0,1968.0,1,0,0,,sur,390000
2235,83.0,68.0,3,1,2,841.0,2136,0,0,1966.0,0,1,0,,sur,177260
2236,53.0,,2,1,4,646.0,2358,0,0,,0,1,0,,desconocido,125000
2237,142.0,130.0,3,2,2,2170.0,5070,0,0,,1,0,0,,desconocido,720000
2238,350.0,330.0,6,6,-1,,2257,0,0,1975.0,0,1,0,,oeste,790000
2239,60.0,,3,1,4,678.0,2217,1,0,1970.0,0,1,0,,desconocido,133000
2240,50.0,47.0,2,1,-1,,5180,0,0,,1,0,0,,desconocido,259000
2241,146.0,,3,2,8,1667.0,3425,0,0,1980.0,1,1,1,0.0,desconocido,500000
2242,166.0,,2,2,5,,5235,0,0,1890.0,1,1,0,,este,869000
2243,118.0,,3,2,3,1610.0,4025,1,0,1988.0,1,1,1,0.0,desconocido,475000
2244,120.0,,4,2,6,1272.0,2742,0,0,1984.0,1,1,1,0.0,desconocido,329000
2245,280.0,,2,2,-1,1689.0,1821,0,0,,0,0,1,0.0,desconocido,510000
2246,100.0,,3,2,4,,1790,0,0,,1,1,0,,desconocido,179000
2247,178.0,161.0,4,2,5,,4489,0,0,1960.0,1,1,1,200.0,este,799000
2248,198.0,183.0,4,3,1,2452.0,4419,1,0,,1,1,0,,sur,875000
2249,70.0,,3,1,2,743.0,2141,0,0,,0,1,0,,desconocido,149900
2250,93.0,75.0,3,2,6,1382.0,4032,1,0,1980.0,1,0,0,,sur,375000
2251,130.0,,3,2,5,994.0,1731,0,0,2000.0,1,1,1,0.0,desconocido,225000
2252,60.0,,2,1,-1,625.0,2000,0,0,,1,0,0,,desconocido,120000
2253,149.0,,4,3,5,,5362,0,0,,1,1,1,0.0,norte,799000
2254,72.0,67.0,3,1,1,702.0,1931,0,0,1940.0,0,1,0,,sur,139000
2255,146.0,,3,2,3,1900.0,8219,0,0,,1,1,1,0.0,oeste,1200000
2256,155.0,,3,2,1,2347.0,7097,0,0,,1,1,0,,desconocido,1100000
2257,105.0,,2,2,1,,2381,0,0,2003.0,1,1,1,0.0,desconocido,250000
2258,300.0,,5,4,8,649.0,4450,1,0,,1,1,0,,desconocido,1335000
2259,58.0,47.0,2,1,3,1148.0,4828,0,0,1922.0,0,1,0,,oeste,280000
2260,245.0,,4,3,1,,6510,1,0,1960.0,1,1,1,0.0,este,1595000
2261,255.0,,4,3,3,2457.0,4118,1,0,1975.0,1,1,1,0.0,sur,1050000
2262,60.0,50.0,3,1,4,769.0,2617,0,0,,1,1,0,,desconocido,157000
2263,84.0,79.0,3,1,7,,3155,1,0,,1,1,0,,sur,265000
2264,49.0,,1,1,2,884.0,3878,0,0,,1,1,1,0.0,norte,190000
2265,86.0,80.0,3,1,3,,2791,0,0,,1,1,0,,norte,240000
2266,90.0,70.0,3,2,3,762.0,1722,0,0,1998.0,1,1,1,0.0,este,155000
2267,55.0,,1,1,1,777.0,2891,0,0,2006.0,1,1,0,,sur,159000
2268,45.0,,1,1,1,1161.0,6333,0,0,2005.0,1,1,0,,desconocido,285000
2269,54.0,,1,1,5,1148.0,5185,0,0,1905.0,1,0,0,,sur,280000
2270,56.0,,2,1,4,539.0,1786,1,0,1961.0,0,1,0,,sur,100000
2271,95.0,,3,1,-1,,1179,1,0,,0,0,0,,este,112000
2272,73.0,64.0,2,1,3,809.0,2301,0,0,,0,1,0,,oeste,168000
2273,85.0,,2,1,2,,1459,0,0,1967.0,0,1,0,,este,124000
2274,132.0,114.0,4,2,6,1146.0,2114,1,0,,1,1,0,,desconocido,279000
2275,35.0,,1,1,3,743.0,4283,0,0,,1,0,0,,desconocido,149900
2276,270.0,,4,3,2,0.0,7296,1,0,,1,1,0,,sur,1970000
2277,65.0,62.0,2,1,-1,621.0,1831,0,0,1960.0,0,1,0,,este,119000
2278,150.0,,2,3,3,0.0,10000,0,0,,1,1,0,,sur,1500000
2279,138.0,,3,2,5,2117.0,5043,0,1,,1,1,0,,desconocido,696000
2280,100.0,,4,2,1,1542.0,4450,0,0,,1,1,1,20000.0,desconocido,445000
2281,102.0,82.0,3,2,2,948.0,2059,0,0,,1,1,0,,oeste,210000
2282,55.0,,1,1,4,1009.0,4182,0,0,,1,1,1,0.0,este,230000
2283,91.0,78.0,3,1,1,882.0,2082,0,0,1959.0,0,1,0,,norte,189500
2284,74.0,60.0,2,2,3,1542.0,6014,0,0,1944.0,1,0,0,,este,445000
2285,314.0,,6,3,2,0.0,5729,0,0,1905.0,1,1,0,,oeste,1799000
2286,102.0,,3,2,3,,2206,0,0,,1,1,1,0.0,desconocido,225000
2287,175.0,,4,3,1,2232.0,4280,0,0,,1,1,0,,desconocido,749000
2288,271.0,,4,4,4,0.0,5535,1,0,,1,1,1,0.0,sur,1500000
2289,30.0,29.0,1,1,2,884.0,6333,0,0,,0,0,0,,desconocido,190000
2290,110.0,,3,2,4,,3991,1,0,,1,1,0,,desconocido,439000
2291,140.0,,4,3,1,2255.0,5429,0,0,1971.0,1,1,0,,norte,760000
2292,107.0,,1,1,3,2417.0,7944,0,0,,1,1,1,0.0,oeste,850000
2293,90.0,80.0,3,1,4,1275.0,3667,0,0,,1,1,0,,este,330000
2294,450.0,,4,5,4,0.0,18889,0,0,1920.0,1,1,0,,desconocido,8500000
2295,90.0,,3,2,4,985.0,2467,0,0,2001.0,1,1,1,0.0,este,222000
2296,196.0,,4,3,2,2475.0,4566,0,0,,1,1,1,0.0,desconocido,895000
2297,101.0,77.0,3,1,5,,4901,1,0,,1,1,0,,este,495000
2298,97.0,87.0,3,2,6,755.0,1577,0,0,1988.0,1,1,0,,desconocido,153000
2299,140.0,128.0,4,2,2,,4643,1,0,1966.0,1,1,0,,sur,650000
2300,230.0,,3,4,5,,9913,0,0,1924.0,1,1,0,,sur,2280000
2301,172.0,148.0,3,3,1,2492.0,5948,0,0,1970.0,1,1,1,60000.0,este,1023000
2302,97.0,,2,1,5,,7216,1,0,1920.0,1,0,0,,sur,700000
2303,121.0,110.0,4,2,2,1505.0,3545,1,0,,1,0,1,0.0,este,429000
2304,38.0,,1,1,1,1067.0,6579,0,0,1944.0,1,0,0,,desconocido,250000
2305,159.0,137.0,5,2,2,1804.0,3522,1,0,1981.0,1,1,1,0.0,desconocido,560000
2306,75.0,,2,1,1,926.0,2705,0,0,,1,1,1,0.0,este,202900
2307,332.0,271.0,6,3,2,,6566,1,0,1951.0,1,1,1,0.0,sur,2180000
2308,72.0,,3,1,-1,725.0,2014,0,0,,0,1,0,,desconocido,145000
2309,84.0,79.0,2,1,-1,744.0,1786,0,0,,0,1,0,,este,150000
2310,31.0,,1,1,1,736.0,4774,0,0,,0,0,0,,este,148000
2311,71.0,,3,1,2,,1972,0,0,,0,1,1,0.0,desconocido,140000
2312,251.0,,5,4,2,,4363,0,0,1890.0,1,1,0,,desconocido,1095000
2313,42.0,,1,1,3,1370.0,8810,0,1,,1,1,0,,desconocido,370000
2314,37.0,,1,1,2,,5811,0,0,1884.0,1,0,0,,este,215000
2315,342.0,,6,4,4,0.0,8772,1,0,,1,1,0,,oeste,3000000
2316,65.0,60.0,2,1,1,,2431,1,0,,0,1,0,,desconocido,158000
2317,54.0,,1,1,2,769.0,2907,0,0,,1,1,1,0.0,desconocido,157000
2318,200.0,,4,3,6,2417.0,4250,0,0,,1,1,1,0.0,oeste,850000
2319,72.0,57.0,2,1,3,913.0,2764,0,0,1942.0,0,1,0,,sur,199000
2320,272.0,,4,4,2,1657.0,4540,1,0,,1,1,0,,este,1235000
2321,83.0,,3,1,7,,4205,1,0,,1,1,0,,desconocido,349000
2322,110.0,90.0,4,2,3,1248.0,2900,0,0,1984.0,1,1,1,0.0,sur,319000
2323,306.0,245.0,3,4,5,0.0,7190,0,0,1965.0,1,1,1,0.0,desconocido,2200000
2324,102.0,,3,2,1,,6765,0,0,,1,1,0,,este,690000
2325,92.0,85.0,2,2,4,,3152,0,0,1950.0,1,0,0,,sur,290000
2326,105.0,85.0,3,2,5,1052.0,2380,0,0,,1,1,1,0.0,desconocido,244900
2327,318.0,,8,5,3,773.0,4167,1,0,1980.0,1,1,1,0.0,sur,1325000
2328,416.0,,5,4,6,0.0,6010,1,0,1961.0,1,1,1,0.0,sur,2500000
2329,135.0,120.0,4,2,2,1735.0,3926,0,0,1990.0,1,1,0,,sur,530000
2330,175.0,,3,2,1,2493.0,5840,0,0,1973.0,1,1,0,,este,1022000
2331,76.0,62.0,2,1,6,861.0,2408,0,0,,1,1,1,0.0,desconocido,183000
2332,95.0,,4,2,4,1238.0,3316,1,0,,1,1,1,0.0,sur,315000
2333,33.0,30.0,1,1,4,,4848,0,0,1900.0,0,1,0,,este,160000
2334,40.0,35.0,1,1,-1,833.0,4375,0,0,,0,1,0,,desconocido,175000
2335,83.0,72.0,2,2,4,1222.0,3721,0,1,,1,1,0,,desconocido,308870
2336,300.0,240.0,8,2,3,0.0,9333,1,0,,1,1,0,,este,2800000
2337,125.0,,3,2,-1,1885.0,4760,0,0,,1,1,0,,desconocido,595000
2338,105.0,,3,2,3,1275.0,3143,0,0,1950.0,1,1,0,,desconocido,330000
2339,80.0,,3,1,1,611.0,1456,0,0,,0,1,0,,este,116500
2340,70.0,,2,1,1,844.0,2543,0,0,2006.0,1,1,0,,este,178000
2341,62.0,,3,1,2,690.0,2193,0,0,1960.0,0,1,0,,desconocido,135989
2342,67.0,65.0,2,1,1,621.0,1776,1,0,1961.0,0,1,0,,desconocido,119000
2343,70.0,,3,1,2,740.0,2129,0,0,1960.0,1,1,0,,este,149000
2344,113.0,,3,2,-1,1966.0,5575,0,0,,1,0,1,0.0,oeste,630000
2345,69.0,,3,1,4,666.0,1884,0,0,,0,1,0,,desconocido,130000
2346,175.0,,5,3,7,452.0,7714,0,0,1957.0,1,1,1,0.0,desconocido,1350000
2347,68.0,,3,1,7,662.0,1897,1,0,,1,1,0,,oeste,129000
2348,118.0,114.0,4,4,2,1655.0,4195,1,0,,1,1,0,,oeste,495000
2349,74.0,,3,1,2,910.0,2676,0,0,,1,1,0,,este,198000
2350,133.0,,2,2,3,,4474,0,0,1900.0,1,1,0,,oeste,595000
2351,41.0,38.0,1,1,1,868.0,4512,1,0,,1,0,0,,desconocido,185000
2352,80.0,,2,2,3,,7000,0,0,,1,0,0,,este,560000
2353,105.0,,3,1,3,1323.0,3333,0,0,1975.0,1,1,0,,este,350000
2354,108.0,,2,2,1,,3139,0,0,2000.0,1,1,1,11000.0,norte,339000
2355,80.0,70.0,3,1,-1,,2825,0,0,2005.0,1,1,0,,norte,226000
2356,194.0,152.0,4,3,1,,3711,0,0,1986.0,1,1,1,0.0,desconocido,720000
2357,110.0,,3,2,2,1943.0,5636,1,0,1989.0,1,1,1,0.0,este,620000
2358,123.0,108.0,4,2,2,1862.0,4756,1,0,1968.0,1,1,0,,este,585000
2359,50.0,,1,1,4,833.0,3498,0,0,2006.0,1,1,1,0.0,desconocido,174900
2360,49.0,,1,1,1,1485.0,8571,0,0,1900.0,1,0,0,,desconocido,420000
2361,73.0,61.0,3,1,-1,868.0,2534,0,0,1970.0,0,1,0,,este,185000
2362,65.0,,2,1,-1,,1677,0,0,1950.0,1,1,0,,desconocido,109000
2363,98.0,,2,2,1,1124.0,2765,0,1,,1,1,0,,desconocido,271000
2364,97.0,84.0,2,2,1,,2454,0,1,,1,1,0,,desconocido,238000
2365,83.0,,2,1,1,1508.0,5181,0,0,1953.0,1,1,0,,desconocido,430000
2366,106.0,,3,2,2,1225.0,2925,0,0,,1,1,1,0.0,desconocido,310000
2367,159.0,136.0,4,2,1,,2610,0,0,1982.0,1,1,0,,norte,415000
2368,93.0,81.0,2,2,4,1827.0,6129,0,0,1972.0,1,1,1,0.0,este,570000
2369,83.0,,1,1,1,1508.0,5181,0,0,1956.0,1,1,0,,oeste,430000
2370,264.0,,5,3,3,0.0,6250,0,0,,1,1,0,,oeste,1650000
2371,84.0,,2,1,2,1174.0,3452,0,0,,0,1,0,,este,290000
2372,63.0,60.0,2,1,1,548.0,1619,1,0,1962.0,0,1,0,,sur,102000
2373,75.0,,3,1,2,637.0,1639,0,0,,0,1,0,,este,122900
2374,317.0,,4,5,4,,12934,0,0,,1,1,0,,desconocido,4100000
2375,197.0,,4,3,3,,4198,0,0,,1,1,0,,desconocido,827000
2376,160.0,,2,2,-1,2512.0,5906,0,0,2016.0,1,1,1,0.0,desconocido,945000
2377,150.0,,3,3,-1,,5933,0,0,,1,1,1,0.0,desconocido,890000
2378,90.0,73.0,3,2,2,994.0,2500,0,0,,1,1,1,0.0,desconocido,225000
2379,80.0,75.0,3,1,1,662.0,1612,1,0,,0,1,0,,desconocido,129000
2380,60.0,,2,1,5,,2417,0,0,,0,1,0,,desconocido,145000
2381,210.0,207.0,4,3,2,2514.0,4714,1,0,,1,1,0,,este,990000
2382,325.0,271.0,4,4,2,0.0,6148,1,0,1951.0,1,1,0,,sur,1998000
2383,70.0,58.0,2,1,2,682.0,1914,0,0,1950.0,0,1,0,,sur,134000
2384,66.0,52.0,2,1,2,1161.0,4318,0,0,1970.0,0,1,0,,sur,285000
2385,98.0,,3,1,4,,3010,0,0,1970.0,1,0,0,,desconocido,295000
2386,144.0,134.0,4,3,-1,,4722,0,0,1930.0,0,1,0,,este,680000
2387,78.0,70.0,3,1,-1,666.0,1667,0,0,,0,1,0,,desconocido,130000
2388,99.0,,2,2,1,1320.0,3525,0,0,,1,1,1,0.0,desconocido,349000
2389,111.0,,3,2,1,1781.0,4955,0,0,,1,1,0,,desconocido,550000
2390,55.0,,2,1,2,666.0,2364,0,0,,0,1,0,,desconocido,130000
2391,64.0,,1,1,1,1148.0,4375,0,0,1984.0,1,1,0,,este,280000
2392,67.0,60.0,2,1,1,798.0,2463,0,0,,0,1,1,0.0,desconocido,165000
2393,42.0,38.0,1,1,1,1197.0,7119,0,0,1910.0,0,0,0,,sur,299000
2394,105.0,,2,2,2,,4571,0,0,1992.0,0,1,1,0.0,desconocido,480000
2395,76.0,,2,2,1,1508.0,5658,0,0,,1,1,1,0.0,desconocido,430000
2396,60.0,,2,1,1,1094.0,4333,0,0,1976.0,0,1,0,,sur,260000
2397,63.0,,2,1,6,1416.0,6190,1,0,,1,1,1,0.0,este,390000
2398,88.0,85.0,4,1,2,994.0,2557,1,0,,1,1,0,,desconocido,225000
2399,50.0,45.0,2,1,2,625.0,2400,0,0,1967.0,0,1,0,,este,120000
2400,265.0,,4,4,1,,3208,0,0,1983.0,1,1,1,0.0,oeste,850000
2401,71.0,,3,1,2,650.0,1775,0,0,,0,1,0,,desconocido,126000
2402,70.0,57.0,2,1,1,,2886,0,0,2009.0,1,1,0,,sur,202000
2403,90.0,,3,2,1,1610.0,5278,0,0,1940.0,1,1,1,45000.0,sur,475000
2404,55.0,,1,1,1,1122.0,4909,0,0,,1,0,0,,este,270000
2405,44.0,35.0,1,1,4,939.0,4705,0,0,,1,1,0,,desconocido,207000
2406,152.0,140.0,3,2,1,1839.0,3783,1,0,1962.0,1,0,0,,sur,575000
2407,80.0,60.0,3,1,4,613.0,1462,1,0,1970.0,0,1,0,,desconocido,117000
2408,91.0,,2,2,3,1073.0,2774,1,0,1997.0,1,1,0,,desconocido,252400
2409,76.0,,2,1,3,884.0,2500,0,0,,1,1,0,,este,190000
2410,114.0,,3,1,9,1262.0,2851,0,0,1977.0,1,1,1,0.0,sur,325000
2411,92.0,,2,2,2,1508.0,4674,0,0,,1,1,1,0.0,norte,430000
2412,166.0,,3,3,-1,2315.0,4759,0,0,,1,1,1,0.0,oeste,790000
2413,37.0,,1,1,-1,561.0,2838,0,0,1920.0,0,0,0,,desconocido,105000
2414,77.0,66.0,2,2,1,973.0,2831,0,0,1995.0,1,1,0,,este,218000
2415,80.0,,3,1,4,979.0,2750,0,0,1970.0,1,1,0,,este,220000
2416,67.0,59.0,3,1,4,557.0,1554,1,0,1953.0,0,1,0,,desconocido,104100
2417,290.0,,4,4,5,0.0,8621,1,0,1954.0,1,1,0,,este,2500000
2418,78.0,68.0,2,1,2,762.0,1987,1,0,,0,1,0,,desconocido,155000
2419,132.0,122.0,5,2,2,2103.0,5227,0,0,1961.0,1,1,0,,desconocido,690000
2420,60.0,,2,1,-1,,2667,0,0,,0,1,0,,desconocido,160000
2421,136.0,118.0,4,2,5,1612.0,3500,1,0,1984.0,1,1,1,0.0,oeste,476000
2422,55.0,,1,1,2,1009.0,4182,0,0,,1,1,0,,desconocido,230000
2423,56.0,,2,1,4,809.0,3000,0,0,1961.0,1,1,0,,este,168000
2424,65.0,60.0,2,1,6,1439.0,6154,0,0,1978.0,1,0,0,,sur,400000
2425,228.0,,5,4,5,2497.0,4035,0,0,,1,1,1,0.0,desconocido,920000
2426,101.0,,2,2,3,,4851,0,0,,1,0,0,,desconocido,490000
2427,292.0,264.0,4,3,5,0.0,5993,0,0,1953.0,1,1,0,,desconocido,1750000
2428,110.0,,3,2,5,,4727,0,0,1981.0,1,1,1,0.0,este,520000
2429,60.0,55.0,3,1,3,1092.0,4317,1,0,1945.0,0,1,0,,este,259000
2430,248.0,,4,4,3,0.0,5645,0,0,,1,1,0,,sur,1400000
2431,75.0,,2,2,5,,6400,0,0,,1,1,0,,sur,480000
2432,82.0,73.0,3,1,4,,1463,0,0,1960.0,0,1,0,,oeste,120000
2433,107.0,,4,2,6,1262.0,3037,0,0,1965.0,1,1,0,,oeste,325000
2434,57.0,,1,1,2,,4737,0,0,1991.0,1,1,0,,este,270000
2435,59.0,,2,1,3,674.0,2237,0,0,1970.0,0,1,0,,desconocido,132000
2436,91.0,73.0,3,1,1,913.0,2187,0,0,1972.0,1,1,0,,sur,199000
2437,39.0,32.0,1,1,2,666.0,3333,0,0,2002.0,1,1,0,,desconocido,130000
2438,65.0,60.0,2,1,2,,1692,0,0,1962.0,0,1,0,,este,110000
2439,60.0,,3,1,2,,1371,0,0,,1,1,0,,desconocido,82260
2440,110.0,95.0,3,1,5,,3000,1,0,1975.0,1,1,0,,norte,330000
2441,61.0,51.0,2,1,3,666.0,2131,0,0,1960.0,0,1,0,,desconocido,130000
2442,159.0,,3,2,9,2409.0,5312,0,1,,1,1,1,0.0,desconocido,844617
2443,58.0,57.0,2,1,-1,1225.0,5345,1,0,,1,0,0,,desconocido,310000
2444,74.0,,2,2,5,,2230,0,0,1982.0,1,1,0,,sur,165000
2445,256.0,216.0,5,3,6,2480.0,3516,0,0,1978.0,1,1,1,0.0,oeste,900000
2446,257.0,,4,5,4,,10506,0,1,,1,1,1,0.0,desconocido,2700000
2447,79.0,74.0,2,1,2,,3459,0,0,1982.0,0,1,1,0.0,desconocido,273240
2448,52.0,,2,1,3,629.0,2327,1,0,,1,1,0,,desconocido,121000
2449,100.0,,3,2,4,1943.0,6200,0,0,1965.0,1,1,0,,este,620000
2450,51.0,,3,1,-1,535.0,1941,0,0,,0,1,0,,desconocido,99000
2451,53.0,,2,1,3,539.0,1887,1,0,,0,1,0,,desconocido,100000
2452,67.0,58.0,3,1,2,604.0,1716,1,0,1967.0,0,1,0,,desconocido,115000
2453,160.0,,4,2,2,2402.0,5250,0,0,,1,1,1,0.0,desconocido,840000
2454,233.0,,4,4,5,0.0,7232,1,0,1964.0,1,1,0,,este,1685000
2455,103.0,79.0,3,2,5,,2293,0,1,,1,1,0,,desconocido,236227
2456,62.0,53.0,2,1,-1,690.0,2194,0,0,,0,1,0,,este,136000
2457,67.0,,2,1,5,1036.0,3573,1,0,,1,1,0,,desconocido,239400
2458,142.0,,4,2,5,1827.0,4014,0,0,1990.0,1,1,1,0.0,desconocido,570000
2459,68.0,,2,1,4,,1441,0,0,1960.0,0,1,0,,sur,98000
2460,80.0,,3,1,2,1272.0,4112,0,0,,0,1,0,,sur,329000
2461,115.0,96.0,3,2,6,1839.0,5000,0,0,,1,1,0,,sur,575000
2462,50.0,48.0,1,1,2,964.0,4300,0,0,,0,1,0,,desconocido,215000
2463,74.0,,3,1,1,744.0,2027,0,0,1955.0,1,1,0,,desconocido,150000
2464,55.0,,2,1,3,,2544,1,0,1955.0,0,1,0,,oeste,139900
2465,134.0,80.0,3,2,1,,2537,0,0,2015.0,1,1,0,,desconocido,339900
2466,120.0,100.0,5,2,1,,1583,0,0,,0,1,1,0.0,sur,190000
2467,280.0,,4,5,2,0.0,6479,0,0,2017.0,1,1,1,0.0,sur,1814000
2468,140.0,118.0,3,3,2,2054.0,4771,0,0,2000.0,1,1,1,0.0,oeste,668000
2469,76.0,70.0,3,1,2,583.0,1447,0,0,,1,1,0,,desconocido,110000
2470,135.0,,3,2,2,1781.0,4074,0,0,,1,0,0,,desconocido,550000
2471,101.0,,3,1,7,1862.0,5792,0,0,,1,1,0,,este,585000
2472,85.0,84.0,3,1,1,948.0,2471,1,0,,0,1,0,,desconocido,210000
2473,110.0,103.0,3,2,1,1619.0,4355,0,0,,0,1,0,,sur,479000
2474,70.0,56.0,3,1,3,656.0,1821,0,0,,0,1,0,,desconocido,127500
2475,42.0,,1,1,4,,5833,0,0,,1,0,0,,desconocido,245000
2476,74.0,66.0,2,1,1,,2432,0,0,,0,1,0,,norte,180000
2477,105.0,,3,2,5,,2476,0,0,,1,1,0,,este,260000
2478,60.0,,1,1,3,1311.0,5750,0,0,2004.0,1,1,1,0.0,este,345000
2479,168.0,151.0,4,3,1,2417.0,5060,0,0,,1,1,1,17000.0,sur,850000
2480,293.0,215.0,5,4,2,2472.0,3549,0,0,1975.0,1,1,0,,desconocido,1040000
2481,45.0,44.0,2,1,5,833.0,3889,0,0,,1,0,0,,oeste,175000
2482,85.0,75.0,3,1,9,1485.0,4941,0,0,,1,1,1,0.0,este,420000
2483,89.0,82.0,3,1,4,1032.0,2674,0,0,,1,1,1,1.0,desconocido,238000
2484,66.0,,2,1,-1,780.0,2423,0,0,,1,1,0,,desconocido,159950
2485,45.0,,2,1,2,1038.0,5333,0,0,1922.0,1,0,0,,desconocido,240000
2486,310.0,,4,4,1,0.0,4613,1,0,1960.0,1,1,0,,sur,1430000
2487,85.0,60.0,2,2,2,,5412,0,0,2020.0,1,1,0,,oeste,460000
2488,70.0,,2,2,-1,1197.0,4271,0,0,,0,0,0,,desconocido,299000
2489,309.0,,3,3,1,2399.0,3495,1,0,,1,1,1,0.0,desconocido,1080000
2490,64.0,51.0,1,1,5,1386.0,5891,0,0,2006.0,1,1,1,0.0,oeste,377000
2491,85.0,65.0,1,1,8,1323.0,4118,1,0,,1,0,0,,desconocido,350000
2492,193.0,163.0,3,2,2,2480.0,4663,0,0,,1,1,0,,este,900000
2493,112.0,,2,2,1,,5562,0,1,,1,1,1,0.0,este,623000
2494,83.0,,3,2,-1,777.0,1916,1,0,,0,1,0,,desconocido,159000
2495,297.0,,4,2,2,2446.0,3559,1,0,1962.0,1,1,0,,oeste,1057000
2496,55.0,,2,1,1,662.0,2345,0,0,,1,1,0,,desconocido,129000
2497,91.0,78.0,2,2,4,1416.0,4286,0,0,1953.0,1,0,0,,oeste,390000
2498,215.0,,4,3,1,2510.0,4642,0,0,,1,1,1,0.0,sur,998000
